IncidentNum,IncidentName,LATITUDE_C,LONGITUDE_C,Year
CA-AEU-08240,PONY,38.451389,-121.041389,2002
CA-AEU-13579,Hickok,38.71,-120.95,2002
CA-AFV-0364,Sudden Ranch,34.559167,-120.526667,2002
CA-ANF-001751,Susanna,34.239722,-117.816667,2002
CA-ANF-001949,Copco Fire,34.750833,-118.791944,2002
CA-ANF-001967,WILDWOOD,34.288889,-118.220278,2002
CA-ANF-1354,BOUQUET,34.566667,-118.383333,2002
CA-ANF-1767,Copper,34.483056,-118.543889,2002
CA-ANF-3238,CURVE,34.267778,-117.835556,2002
CA-ANF-3283,LEONA,34.568889,-118.302222,2002
CA-ANF-3518,WILLIAMS/CURVE COMPLEX,34.218889,-117.768333,2002
CA-ANF-925,Atmore,34.684722,-118.600556,2002
CA-BDF-4803,ARROWHEAD,34.2,-117.285,2002
CA-BDF-4873,BEE,33.683333,-116.783333,2002
CA-BDF-5183,BLUECUT,34.243333,-117.408333,2002
CA-BDF-5419,LOUISIANA,34.233333,-117.4,2002
CA-BDF-7605,LYTLE,34.298056,-117.5825,2002
CA-BDU-001972,BRIDGE,37.185278,-118.251944,2002
CA-BDU-2403,Airport,37.368333,-118.358333,2002
CA-CDD-2100,Tecopa,36.088056,-116.273056,2002
CA-CNF-0000795,MATEO,33.498333,-117.507778,2002
CA-CNF-000102,HOLY,33.668056,-117.501389,2002
CA-CNF-001166,Troy,32.816667,-116.383333,2002
CA-CNF-1470,GARNET,32.851389,-116.423056,2002
CA-CNF-1759,Peak,33.014167,-116.599444,2002
CA-CNF-1879,BOBCAT FIRE,32.708889,-116.548333,2002
CA-FKU-005607,TIVY,36.7675,-119.383333,2002
CA-GLN-0209902,MOUNTAIN,34.267778,-117.835556,2002
CA-INF-000726,Inyo Complex,37.166667,-118.383333,2002
CA-INF-1358,Paiute,37.524444,-118.261111,2002
CA-INF-602,BIRCH,37.518611,-118.635833,2002
CA-LAC-0210268,SHANNON,34.516667,-118.216667,2002
CA-LAC02172482,Cherry,34.830278,-118.284444,2002
CA-LAC02177557,FREEWAY,34.501389,-118.630833,2002
CA-LAC02187107,Oasis Inc,34.433333,-118.3,2002
CA-LAC21370505,Placerita,34.370556,-118.500278,2002
CA-LPF-001226,SULPHUR SPRINGS,36.016944,-121.219167,2002
CA-LPF-1520,REDHILL,35.595833,-120.469167,2002
CA-LPF-1583,Hay Canyon,35.973333,-121.288056,2002
CA-LPF-869,Wolf,34.666111,-119.54,2002
CA-LPF-985,PINEY,36.268889,-121.466667,2002
CA-MCP-020743,Aliso,33.441667,-117.394444,2002
CA-MMU-011097,COTTONWOOD,37.051244,-121.05231,2002
CA-MMU-7167,ARBOLEDA,37.317778,-120.383611,2002
CA-MNP-5900,WILD HORSE # 2,35.238056,-115.821389,2002
CA-MVU-004595,MANZANITA,32.669444,-116.383333,2002
CA-MVU-006542,WOODLAND,33.075,-116.597222,2002
CA-MVU-05658,PINES,33.072222,-116.591667,2002
CA-MVU-1024,GAVILAN,33.411389,-117.225833,2002
CA-ORC-  27999,ANTONIO,33.591667,-117.616667,2002
CA-ORC-02068528,Blue Gum,33.9,-117.775,2002
CA-RRU-044585,MIAS,33.950833,-116.85,2002
CA-RRU-058948,Bryant,33.985556,-117.018056,2002
CA-RRU-058991,PASS,33.950833,-116.883611,2002
CA-RRU-10403,GREEN,34.867778,-117.663056,2002
CA-RRU-29424,REDLANDS,33.985833,-117.135556,2002
CA-RRU-29527,EVENING,33.869167,-117.683611,2002
CA-SLU-2909,Davis,35.703056,-120.25,2002
CA-SLU-4041,58,35.433333,-120.583333,2002
CA-SNF-1576,ROCK CREEK 2,37.294444,-119.375,2002
CA-SQF-1009,ROCKY,35.468611,-118.750833,2002
CA-SQF-1139,BOREL,35.588056,-118.523611,2002
CA-SQF-1882,DEER,35.605278,-118.477222,2002
CA-SQF-1888,McNally,35.919167,-118.468056,2002
CA-TCU-00009171,SOURGRASS COMPLEX,38.583333,-120.424722,2002
CA-TUU-006214,STAGE,35.885833,-118.883333,2002
CA-TUU-4659,Elderwood,36.466667,-119.133333,2002
CA-YNP-1935,WOLF COMPLEX,37.87,-119.67,2002
02-42311040X,Tejon,34.635,-105.235556,2002
03-20250235X,GOAT,36.285833,-104.968889,2002
7190-02-0034,LOST,34.935278,-108.070833,2002
AZ CRA 216,Quail Mesa,33.802778,-114.428889,2002
AZ-ASF-098,Weimer,34.475,-110.831667,2002
AZ-ASF-264,Cat,33.765833,-109.111667,2002
AZ-AZS-02-0087,Gardner,31.733056,-110.671389,2002
AZ-AZS-02-0349,LITTLE FIRE,34.105556,-109.348333,2002
AZ-AZS-02-0480,witch,31.839167,-109.465278,2002
AZ-AZS-02-0501,MARTIN,34.513333,-112.839722,2002
AZ-AZS-02-0520,clay hill,34.416667,-112.615833,2002
AZ-AZS-02-0567,West Dome,31.693889,-110.461389,2002
AZ-AZS-02-0635,SULPHER,31.851667,-109.111667,2002
AZ-AZS-02-0768,SIXTY SIX,32.780556,-110.423611,2002
AZ-AZS-02-0940,s.p.,31.921111,-111.207222,2002
AZ-BAR-2519,Center,31.769444,-111.587222,2002
AZ-BAR-2625,CITY HALL,31.776667,-111.563333,2002
AZ-CBR-0147,HIPPY,33.353889,-114.696389,2002
AZ-CNF-030,OVERSITE,31.401667,-110.315,2002
AZ-CNF-079,REILEY PEAK,32.404444,-110.122778,2002
AZ-CNF-098,Merritt,31.430556,-110.436111,2002
AZ-CNF-114,RYAN,31.518333,-110.588056,2002
AZ-CNF-141,GARDNER 2,31.731389,-110.721111,2002
AZ-CNF-164,BULLOCK,32.365833,-110.608333,2002
AZ-CNF-198,WALKER,31.338333,-111.088333,2002
AZ-CNF-223,Community,31.355278,-111.186667,2002
AZ-CNF-234,DARNELL,31.823333,-109.145278,2002
AZ-CNF-265,Oracle Hill,32.583056,-110.771944,2002
AZ-CNF-375,Buckskin,31.823333,-109.313611,2002
AZ-CNF-401,IDA ll,31.9225,-109.296667,2002
AZ-COF-057,SPRINGER,34.6025,-111.218056,2002
AZ-COF-063,Tram,34.55,-111.416944,2002
AZ-COF-164,Pack Rat Complex,34.428889,-111.310278,2002
AZ-FTA-251,Rodeo/Chediski Complex,34.098611,-110.433333,2002
AZ-FTA-259,CHEDISKI,34.136111,-110.725,2002
AZ-KNF-174,BIG,36.723333,-112.17,2002
AZ-KNF-422,TRICK,35.04,-112.051111,2002
AZ-NAO-085,Toadlena 1,36.284167,-109.051944,2002
AZ-NAO-170,CARRIZO # 1,36.809722,-109.101667,2002
AZ-NAO-178,Chambers # 3,35.226111,-109.486111,2002
AZ-PHD-136,Peak Complex,35.166667,-113.916667,2002
AZ-PNF-355,Indian,34.475556,-112.501111,2002
AZ-SAD-C515,Oak Tree,31.797222,-110.591667,2002
AZ-SAD-C519,THORN,31.551944,-110.118333,2002
AZ-TNF-192,Dome,33.535556,-111.185833,2002
AZ-TNF-294,TOWERS FIRE,33.3,-110.875,2002
AZ-WUP-020,Antelope,35.547222,-111.527778,2002
NM-CAF-223,MONTOYA,36.468056,-106.400833,2002
NM-CAF-303,POSO COMPLEX,36.588333,-106.070556,2002
NM-CIF-184,Mills,34.018611,-107.275556,2002
NM-CIF-431,Cigarette,33.714444,-107.333333,2002
NM-EMP-361,CHERRY,34.849444,-108.089444,2002
NM-GNF-005,Bull,33.555556,-108.672222,2002
NM-GNF-006,MIDDLE,33.351944,-108.45,2002
NM-GNF-076,SKELETON,33.366667,-108.766667,2002
NM-GNF-079,CUB,33.316667,-108.55,2002
NM-GNF-089,BEAVER,33.383333,-108,2002
NM-GNF-110,CREEK,33.383333,-108.083333,2002
NM-GNF-141,ADOBE,33.533333,-107.85,2002
NM-GNF-214,WATER,33.484444,-107.910278,2002
NM-GNF-215,CASTLE,33.484444,-107.910278,2002
NM-LNF-020,Penasco,32.847222,-105.618056,2002
NM-N2S-058,Left Fork,36.965556,-104.986667,2002
NM-N2S-076,Spring,36.978333,-105.05,2002
NM-N2S-079,Ponil Fire,36.661111,-105.114444,2002
NM-N2S-084,Turkey,36.518889,-104.95,2002
NM-N3S-3042,CHAVEZ,34.5,-106.784722,2002
NM-N3S-3108,windmill,33.394722,-107.494722,2002
NM-N3S-3129,ALAMEDA,33.916389,-107.320556,2002
NM-N3S-3136,WALNUT COMPLEX,31.45,-108.666667,2002
NM-N3S-3137,PARACHUTE ADAM,31.616667,-108.85,2002
NM-N4S-172,Bonita,36.297778,-105.0225,2002
NM-N4S-951,Cerro Pelado,36.107778,-105.029722,2002
NM-N5S-0551X,Kokopelli,33.401944,-105.645278,2002
NM-N6S-278,Guadalupe,35.444167,-107.361111,2002
NM-SCD-L495,GARCIA,33.700278,-107.885,2002
NM-SNF-065,DALTON,35.673889,-105.671944,2002
NM-SNF-077,Borrego,35.9525,-105.835556,2002
NM-SNF-101,Roybal Complex,35.618611,-105.634167,2002
NM-SNF-109,BMG,36.383333,-106.983333,2002
NM-SNF-195,Lakes Complex,35.874722,-106.718333,2002
NM-SNF-196,Labor,35.768333,-106.551111,2002
NV-CCD-1660,PONY EXPRESS,39.283889,-117.785,2002
NV-CCD-1661,BUCKEYE,38.963889,-119.495556,2002
NV-CCD-1840,Silver 2,38.595,-119.609167,2002
NV-CNC-,China,40.574167,-117.485556,2002
NV-CNC-0034,MM 161,40.856389,-117.953333,2002
NV-CNC-0091,Mud Springs,41.264167,-117.839722,2002
NV-CNC-0096,Tin Canyon,40.773611,-119.665833,2002
NV-CNC-0218,TWO TIPS,39.733889,-119.101389,2002
NV-CNC-0225,Toulon,40.052778,-118.636667,2002
NV-EIC-1095,Nelson Field,41.5925,-116.368333,2002
NV-EIC-630,Maverick,40.15,-115.133333,2002
NV-EIC-646,Double Mountain,41.410833,-115.679722,2002
NV-EIC-702,Belmont,40.160833,-115.673056,2002
NV-EIC-708,Adobe,40.849444,-115.868889,2002
NV-EIC-783,Dry Canyon,41.693611,-114.344722,2002
NV-ELD-Y012,Parsnip,38.222222,-114.043611,2002
NV-ELD-Y019,Cold Springs,38.292222,-115.396667,2002
NV-ELD-Y066,COTTONWOOD,37.400556,-114.41,2002
NV-ELD-Y109,North Pahroc,34.817778,-114.9,2002
NV-ELD-Y110,Gregerson,37.104167,-114.674444,2002
NV-ELD-Y111,Gregerson2,37.249167,-114.933056,2002
NV-ELD-Y119,Pioche,37.926111,-114.435833,2002
NV-ELD-Y133,Eagle,38,-114.08,2002
NV-ELD-Y158,Mail Summit,37.674167,-115.266389,2002
NV-ELD-Y168,Buster,38.104444,-114.261389,2002
NV-HTF-024,LOST CABIN,36.128333,-115.648333,2002
NV-HTF-1228,CANNON,38.644167,-119.497222,2002
NV-HTF-1535,GATE  COMPLEX,38.963889,-119.495556,2002
NV-HTF-1545,PAN,38.398056,-119.221667,2002
NV-HTF-1598,ELLSWORTH,38.903889,-117.804167,2002
Y198,ASH,37.502222,-114.436667,2002
304187,ILIAMNA,59.783333,-154.9,2003
311197,REX BRIDGE,64.216667,-149.283333,2003
313202,TOK RIVER,63.216667,-142.966667,2003
AK-AKS-303286,Pipe Creek,60.383333,-150.233333,2003
AK-AKS-304277,LEFT BANK,63.116667,-154.516667,2003
AK-AKS-311285,PTARMIGAN,65.233333,-146.8,2003
AK-AKS-312284,SAND CREEK,64.266667,-145.183333,2003
AK-AKS-313400,BLACK HILLS,62.7,-141.516667,2003
AK-GAD-B328,OCTOPUS lAKE,65.966667,-156.466667,2003
AK-UYD-B296,Albert Creek,65.583333,-144.766667,2003
IL-ILS-03001,ZION,42.4,-87.83,2003
IL-ILS-03002,GOOSE LAKE,41.34,-88.27,2003
IL-MPF-02,Grant Creek,41.363889,-88.173056,2003
IN-BOR-001,BIG OAKS Range Fire,38.956667,-85.463333,2003
MA-MAS-03001,128 FIRE,42.281944,-71.180278,2003
MDS-03-4006,Savanna Lake,38.438889,-75.794444,2003
ME-MES-03310005,Escourt Station,47.236389,-69.412778,2003
MI-HIF-002,Love Grove Fire,46.150556,-84.939167,2003
MI-HMF-016,Warfield Road,44.25,-85.866667,2003
MI-HMF-030,28th Street,43.5,-85.825,2003
MI-HMF-042,Aldrich Road,44.509722,-83.813611,2003
MI-HMF-044,Mushroom,44.485556,-83.945833,2003
MI-HMF-15,Bills Lake,43.375,-85.625,2003
MI-MIS-009,Minden City Muck Fire 03,43.633333,-82.833333,2003
MI-MIS-1,Scharmen Rd Fire,44.5125,-85.675,2003
MI-MIS-2,Beaver Creek Fire,44.836111,-83.680556,2003
MI-MIS-3,Muskegon,43.335556,-86.011111,2003
MI-MIS-4,Palo,43.011111,-84.845833,2003
MI-MIS-5,Sault Ste Marie,46.333333,-84.233333,2003
MI-MIS-6,Podunk,43.416667,-86.066667,2003
MI-MIS-7,Edenville,43.75,-84.416667,2003
MI-MIS-8,Sterling,44.002778,-84.25,2003
MN-121-055,Devil's Playground,48.6375,-96.529167,2003
MN-121-059,Fluffer's Fire,48.842222,-96.5475,2003
MN-DLR-0001,Nelson Prairie,47.483333,-95.016667,2003
MN-DNR-121-95,Nozzle,48.302778,-95.819444,2003
MN-MNS-111-012,Hog Pile,45.919167,-93.951944,2003
MN-MNS-116-0044,Gully Fire,47.826667,-95.656111,2003
MN-MNS-116-058,Trail Fire,47.812222,-95.698611,2003
MN-MNS-116-066,Greer Lake 2003,47.432778,-95.561111,2003
MN-MNS-117042,Big Bog Fire,48.315556,-94.478889,2003
MN-MNS-121-007,Reiner 36,48.109167,-95.595833,2003
MN-MNS-121-024,Deer,48.552222,-96.225,2003
MN-MNS-121-025,Get a Dozer Fire,48.374722,-95.546389,2003
MN-MNS-121-034,Black Cat,48.356944,-95.520278,2003
MN-MNS-121-035,Espelie 3,48.193056,-95.638611,2003
MN-MNS-121-062,Como,48.521944,-96.091944,2003
MN-MNS-121-063,McKinley,48.926389,-96.569167,2003
MN-MNS-121-067,McKinley 2,48.926389,-96.591389,2003
MN-MNS-121-068,Clipped Wing Fire,48.550556,-96.551111,2003
MN-MNS-121-086,Agassiz,48.346389,-95.7975,2003
MN-MNS-121-100,Eclipse Fire,48.216389,-95.626389,2003
MN-MNS-121-92,White Smoke,48.083333,-95.333333,2003
MN-MNS-121-94,St. Joseph,48.983333,-96.666667,2003
MN-MNS-121001,Canada Fire,48.152222,-96.333889,2003
MN-MNS-121004,Hickory One,47.978056,-95.584167,2003
MN-MNS-121008,Caribou Fire,48.441111,-96.946111,2003
MN-MNS-121099,Pelan Fire,48.65,-96.45,2003
MN-MNS-163-096,N. Detroit Lakes,46.84,-95.8475,2003
MN-MNS-163-206,Rothsay,46.428056,-96.529167,2003
MN-MNS-163-638,Leaf River Fire,46.434444,-95.311667,2003
MN-MNS-212-032,Moose River,48.431111,-95.546667,2003
MN-MNS-234-007,South Townline,47.281111,-92.968056,2003
MN-MNS-234-010,Fen Wildfire,47.291944,-92.609722,2003
MN-MNS-234012,Thistledew Fire,47.791389,-93.245,2003
MN-MNS-244-079,Sand creek,45.984722,-92.717778,2003
MN-MNS-312-071,Sobieski,45.924444,-94.458889,2003
MN-MNS-312029,Sullivan Lake,45.135,-93.957778,2003
MN-MNS-312030,Morrill 17,45.868889,-93.993333,2003
MN-MNS-3512023,Benton Township Fire,44.773611,-93.921389,2003
MN-MNS_444-002,Chippewa Prairie,45.173889,-96.031389,2003
MN-RLA-232,Red Lake 232,47.984444,-95.571111,2003
MN-RLA-257,RED LAKE 257,48.122222,-95.529167,2003
MN-RLA-612,Red Lake 612,48.037222,-94.846111,2003
MO-MOS-000004,Sparrowfoot Creek,38.35,-93.683333,2003
MO-MOS-01,BIRCH CREEK,36.922222,-91.508333,2003
MO-MOS-2,BLAIRS CREEK FIRE,37.249722,-91.190556,2003
MO-MTF-002,WALKER FIRE,36.6875,-91.205833,2003
MO-MTF-005,CCC FIRE,37.035556,-91.358889,2003
MO-MTF-011,SNAPPS BRANCH,37.863889,-90.997222,2003
MO-MTF-018,BLACKJACK,36.571944,-92.812778,2003
OH-OHS-001,Crown City #1,38.616389,-82.405556,2003
OH-OHS-003,Peach Orchard,38.764722,-83.078333,2003
OH-OHS-004,Columbiana,40.75,-80.75,2003
OH-OHS-05,MENTOR,41.68,-81.35,2003
WI-WIS-1001,Borth fire,44.048889,-88.6425,2003
WI-WIS-30006,MULLET CREEK,43.773611,-88.491944,2003
WI-WIS-3004,Crystal Lake,44.041389,-89.304444,2003
WI-WIS-3005,DEANSVILLE,43.143611,-89.339722,2003
WI-WIS-3009,Burma,45.900278,-90.350833,2003
WV-WVS-S2003400046,Jim Branch,37.395833,-81.661944,2003
WV-WVS-S2003400067,Canebrake,37.251667,-81.649722,2003
WV-WVS-S2003400068,Left Fork of Lick Branch,37.468889,-81.94,2003
WV-WVS-S2003500012,Cub Branch,37.9575,-82.254444,2003
WV-WVS-S2003500030,Pumpkin Field Branch,37.936667,-82.264444,2003
WV-WVS-S2003500060,Potato Branch,38.046944,-81.684444,2003
WV-WVS-S2003500078,Witchers Creek,38.225833,-81.5275,2003
WV-WVS-S2003500084,Big Coal Fork,38.295,-81.497778,2003
WV-WVS-S2003500094,Pickletub Branch,37.853611,-82.355833,2003
WV-WVS-S2003500109,Coon Fork,38.122222,-81.624444,2003
WV-WVS-S2003500110,Kiah Creek,37.988056,-82.216944,2003
WV-WVS-S2003500120,Sanders Branch,38.018333,-81.9325,2003
WV-WVS-S2003500155,Miller Creek,37.7525,-82.279722,2003
WV-WVS-S2003500157,Shoot Hollow,38.290278,-81.545278,2003
WV-WVS-S200350067,Little Jarrells Creek,37.994444,-81.638333,2003
ID-BOD-F121,PILGRAM,42.766667,-115.035,2003
ID-BOD-F122,Blue,43.516667,-116.162222,2003
ID-BOD-F125,Hi Crow,43.5575,-116.0975,2003
ID-BOD-F128,Holland Gulch,44.161389,-116.660278,2003
ID-BOD-F152,Wilkins,42.049167,-115.392222,2003
ID-BOF-P41942,Hot Creek,43.825,-115.318333,2003
ID-BOF-P41960,South Fork,44.666667,-115.688333,2003
ID-BOF-P41961,Canyon Creek,44.316667,-115.240833,2003
ID-CTF-00027,Oxkiller,42.009167,-111.755,2003
ID-CTF-010500,Winslow Idaho,44.453333,-111.948611,2003
ID-EIX-F766,China Hat,42.82,-111.576667,2003
ID-IFD-005,Trail,42.727778,-111.417222,2003
ID-IFD-007,Bee,42.822222,-111.878056,2003
ID-IFD-008,Owl,43.751389,-111.571111,2003
ID-IFD-F607,ROCKY KNOLL,42.409722,-111.708889,2003
ID-IFD-F613,Moonshine,42.745278,-112.698611,2003
ID-IFD-F623,INEEL,43.551667,-112.514722,2003
ID-IFD-F627,Harkness,42.661667,-112.176667,2003
ID-IFD-F658,DEEP,44.341111,-112.55,2003
ID-IFD-F659,Festival,43.246111,-112.091667,2003
ID-IFD-F760,Hanson,42.298889,-112.858056,2003
ID-IFD-F765,East Fork,44.318333,-112.408056,2003
ID-IFD-F936,ROSS,43.013611,-112.327222,2003
ID-IFD-F947,BLACKROCK,42.813611,-112.306389,2003
ID-PAF-000045,Andy,44.520278,-117.150278,2003
ID-PAF-000052,North Fork Lick,45.097222,-115.833889,2003
ID-PAF-000062,Red Top,45.363056,-115.338056,2003
ID-PAF-000063,Marble,45.143889,-115.260278,2003
ID-PAF-000068,HALL,44.824444,-116.380833,2003
ID-PAF-000084,Richardson,45.537222,-115.297222,2003
ID-PAF-00037,Rainbow,44.998611,-115.25,2003
ID-PAF-00039,Bear,45.042222,-115.280556,2003
ID-PAF-074,FRANK CHURCH WFU,45.561667,-115.205,2003
ID-SCF-000014,CRYSTAL CREEK,44.472222,-115.07,2003
ID-SCF-000017,CRAMER,45.364167,-114.621667,2003
ID-SCF-000026,Middle Fork Complex,44.704167,-114.766111,2003
ID-SCF-009,Tobias,44.743611,-113.712222,2003
ID-SCF-021,Lost Packer Complex,45.479444,-114.723889,2003
ID-SCF-028,Withington,45.033333,-113.833333,2003
UT-ASF-289,Swift Creek WFU,40.6125,-110.346667,2003
UT-FIF-000085,South Marvine,38.617222,-111.625278,2003
UT-FIF-142,BENCH,38.757222,-112.411389,2003
UT-MLF-3129,WOODENSHOE,37.73,-109.930278,2003
UT-MLF-3242,HAMMOND,37.683333,-109.550278,2003
UT-MOD-3228,HORSE CANYON,39.383611,-110.178333,2003
UT-MOD-3251,COTTONWOOD,39.433611,-109.1,2003
UT-RID-000194,WSA,39.715556,-112.448889,2003
UT-RID-0023,Lonesome Beaver,38.119167,-110.787778,2003
UT-RID-0095,BULLDOG,37.913056,-110.744167,2003
UT-RID-054,Kern Fire,39.769444,-112.0225,2003
UT-RID-144,BLACK ROCK PASS,38.675,-113.146667,2003
UT-SCS-000213,Wellman,39.48,-112.498611,2003
UT-SES-3128,FIN CANYON,39.644167,-111.188611,2003
UT-SES-3458,SOUTH RIDGE,39.704444,-110.36,2003
UT-SWS-WS-012,APEX,37.0625,-113.780556,2003
UT-UBC-039,ANNA LAURA SPRINGS,39.448889,-109.934167,2003
UT-UBC-078,DIAMOND BREAKS,40.806944,-109.096111,2003
UT-UOA-000003,Johnny Star,40.475,-110.201389,2003
UT-ZIP-0026,TIMBER TOP COMPLEX,37.416667,-113.166667,2003
WY-BTF-014,East Table,43.214167,-110.8,2003
WY-BTF-024,Clear Creek Complex,43.291667,-109.822222,2003
WY-BTF-031,LLOYD,43.4675,-110.200278,2003
WY-BTF-056,BOBCAT,43.997222,-110.458333,2003
WY-BTF-065,MOSS RIDGE,43.956111,-110.366111,2003
WY-GTP-3050,BLACKTAIL,43.608056,-110.708889,2003
WY-TDC-000012,Moss Ridge WFU Complex,43.956111,-110.366111,2003
CA-BTU-12661,Centerville,39.735833,-121.683333,2003
CA-ENF-18738,Plum,38.733333,-120.384444,2003
CA-HUU-004435,Canoe/Honeydew,40.167222,-124.131944,2003
CA-LKR-861,OKLAHOMA,41.985833,-121.701944,2003
CA-LMU-001784,A-3,40.302222,-120.452222,2003
CA-LNF-3471,CINDER,40.473333,-121.234444,2003
CA-MDF-472,ACKLEY,41.751111,-121.317778,2003
CA-MDF-749,DOME COMPLEX,41.751389,-121.619167,2003
CA-MDF-986,SAND,41.669444,-121.419167,2003
CA-MEU-5879,RATTLESNAKE,39.768056,-123.551389,2003
CA-MNF-1016,COVELO COMPLEX,39.905556,-123.033056,2003
CA-MNF-1106,SPANISH,39.663889,-122.833889,2003
CA-MNF-964,SMOKEHOUSE COMPLEX,39.484167,-122.966667,2003
CA-NOD-2135,Smoke Complex,40.668056,-119.968333,2003
CA-NOD-2170,Shinn,40.568611,-120.218333,2003
CA-NOD-2449,Barber,40.258333,-120.088333,2003
CA-SCU-001735,Del Puerto,37.1,-121.333333,2003
CA-SCU-001791,BIRD,37.639366,-121.401858,2003
CA-SCU-003143,HOOVER FIRE,37.213889,-121.408333,2003
CA-SCU-003276,El Toro,37.048333,-121.284167,2003
CA-SCU-003581,Santa Clara Complex,37,-121.5,2003
CA-SCU-2264,MORGAN,37.895571,-121.872576,2003
CA-SCU-2846,Del Puerto,37.449722,-121.416389,2003
CA-SHF-1785,SHF COMPLEX,40.65,-123.4,2003
CA-SHF-2012,LOMA,40.768611,-123.333333,2003
CA-SHU-011176,WHITMORE,40.651111,-121.818333,2003
CA-SKU-002567,"""97"" Fire",41.56,-122.291667,2003
CA-SRF-2762,FRIDAY,40.888889,-123.601111,2003
CA-TGU-003554,99,39.901944,-122.035556,2003
CA-TGU-004575,CLARK,39.52369,-122.530729,2003
CA-TNF-001383,CHILCOOT COMPLEX,39.784167,-120.133611,2003
CA-TNF-001933,COD COMPLEX,39.100278,-120.717778,2003
HI-HVP-000301,Panau Iki,19.313611,-155.128333,2003
HI-HVP-0361,LUHI,19.750278,-155.250278,2003
ID-CWF-000004,UPPER TWIN,46.854722,-115.500556,2003
ID-CWF-000016,Clear/Nez Complex,46.5,-114.7,2003
ID-CWF-000049,BEAVER LAKES COMPLEX,46.556667,-114.43,2003
ID-CWF-000050,Hopeful 2,46.679444,-114.660278,2003
ID-CWF-000062,Cayuse Lake Complex,46.603889,-115.196111,2003
ID-CWF-000066,S. Squaw,46.509722,-114.710278,2003
ID-CWF-000071,Wendover,46.566944,-114.810833,2003
ID-CWF-000073,Big Sand,46.302222,-114.5175,2003
ID-CWF-000085,BEARS OIL,46.565556,-114.913333,2003
ID-CWF-028,Eagle Creek E,46.468611,-114.798056,2003
ID-CWF-040,Rhodes,46.636111,-114.822222,2003
ID-CWF-043,Cayuse Lake,46.606389,-114.854722,2003
ID-CWF-050,Mink 2,46.613889,-114.871111,2003
ID-CWF-088,Fish,46.360556,-115.043056,2003
ID-IPF-1030,TOBOGGAN,47.669722,-115.803056,2003
ID-IPF-7027,Myrtle Creek,48.723611,-116.4675,2003
ID-MCS-42011,MILEPOST 59,46.277778,-116.103611,2003
ID-NPF-000014,Slims Complex,46.029722,-115.299444,2003
ID-NPF-000017,SHASTA,46.266667,-114.9375,2003
ID-NPF-000060,Granite,46.148333,-114.579444,2003
ID-NPF-000067,BIG CREEK,46.176111,-114.584444,2003
ID-NPF-000074,Cove,46.133333,-114.516667,2003
ID-NPF-000076,Bronc,46.222778,-114.560278,2003
ID-NPF-000077,Saddle Fork,46.190556,-115.061111,2003
ID-NPF-000078,Brushy Spoon,45.982778,-114.6325,2003
ID-NPF-000240,Bell Point,46.5,-114.7,2003
ID-NPF-000244,BERG 3,45.434444,-116.229722,2003
ID-NPF-006,PINCHOT,46.111111,-115.125,2003
ID-NPF-091,WEST MOOSE,46.313056,-114.923611,2003
ID-NPF-108,FIDDLE,45.516111,-116.21,2003
ID-PAF-071,Sapp,45.562778,-115.252778,2003
ID-PDS-41005,FLANNIGAN,46.859444,-116.948889,2003
ID-PLS-11004,HUNT CREEK,48.59,-116.782778,2003
MT-BDF-0032,Hidden Lake,45.421111,-113.083056,2003
MT-BDF-25,Blackwall,45.611111,-113.845,2003
MT-BFA-206,PARDUE FIRE,48.631389,-112.649167,2003
MT-BRF-005047,Big Creek,46.464444,-114.201944,2003
MT-BRF-005051,Black Frog Complex,45.608333,-113.833611,2003
MT-BRF-005078,Harrington Ridge,45.52,-114.845278,2003
MT-BRF-005100,BAREFOOT CREEK,45.880833,-114.639722,2003
MT-BRF-005111,Gold 1,46.375278,-113.9175,2003
MT-CES-038,BOX CANYON,47.176111,-111.881944,2003
MT-CES-099,WINSLOW,44.571944,-111.913611,2003
MT-CES-123,Hay Field,46.588056,-110.969722,2003
MT-CMR-004,Mickey Butte,47.575,-107.77,2003
MT-CMR-010,Bull Elk,47.653611,-108.473056,2003
MT-CMR-028,Blue Pulaski,47.608611,-106.847778,2003
MT-CNF-002,CLIFF SPRING,45.694167,-106.099722,2003
MT-CNF-0247,Cathedral Peak,45.330833,-109.947778,2003
MT-CNF-275,MEAT HOOK,45.449444,-103.239722,2003
MT-CRA-110,Indian Spring,45.232778,-108.544167,2003
MT-CRA-149,Lande Fire,45.437222,-108.395833,2003
MT-CRA-150,Alligator,45.154722,-107.474167,2003
MT-CRA-155,WINDMILL COMPLEX,45.758611,-107.261389,2003
MT-EAS-128,Kelsey,45.621944,-106.079167,2003
MT-EAS-150,Bailey Fire,45.847778,-106.955833,2003
MT-EAS-259,Smith Creek,46.18,-106.708889,2003
MT-EAS-276,3 Mile,47.283056,-104.88,2003
MT-EAS-84012,Cow Creek,46.030833,-106.226389,2003
MT-EAS-84013,Moon Creek,46.100556,-106.097222,2003
MT-EAS-84020,Gosselin,45.291667,-104.909722,2003
MT-FBA-126,LAKE 17,48.5,-108.183333,2003
MT-FHA-044,Dixon Complex,47.566667,-114.1,2003
MT-FHA-061,Mill Creek,47.816667,-114.683333,2003
MT-FHA-164,Mollman,47.505556,-113.966667,2003
MT-FHA-204,PISTOL CREEK,47.183333,-114.016667,2003
MT-FNF-000048,ROBERT,48.483333,-114.15,2003
